Image,Folder,Person,Dominant Emotion,Angry,Disgust,Fear,Happy,Sad,Surprise,Neutral,Face X,Face Y,Face Width,Face Height,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Face Confidence,Date,Party,Progressive/Conservative,Left/Right
220923_rob2.png,Instagram,Rob Jetten,neutral,2.560635656118393,0.00020429736196092563,3.7356074899435043,7.260921597480774,7.593321800231934,1.2219052761793137,77.62740850448608,0,13,31,42,23,30,9,28,1.0,2023-09-22,D66,58.0,-5.0
221123_rob.png,Instagram,Rob Jetten,happy,5.411354090517628e-10,1.2038530564536043e-18,1.8816361294402064e-16,99.99982118606567,1.1338714689390628e-08,1.692387710481853e-13,0.0001781717060111987,3,5,23,32,17,18,7,17,1.0,2023-11-22,D66,58.0,-5.0
221123_rob2.png,Instagram,Rob Jetten,happy,2.9625863362525706e-05,2.82559023921658e-11,0.0004400938905746443,98.86974096298218,0.0009539739949104842,0.0011534194527484942,1.127682626247406,4,13,49,69,42,41,18,39,1.0,2023-11-22,D66,58.0,-5.0
221123_rob3.png,Instagram,Rob Jetten,happy,8.735699766397978e-16,0.0,1.6146607153670633e-23,100.0,4.835971864562908e-17,3.2385669360160156e-17,3.0768967373973055e-07,6,15,53,74,48,42,24,42,1.0,2023-11-22,D66,58.0,-5.0
251123_rob.png,Instagram,Rob Jetten,happy,0.009613034490030259,0.0004455513135326328,9.94971713907944e-06,99.94755387306213,0.028660870157182217,4.013160026516971e-07,0.013722566654905677,3,12,28,38,20,27,8,27,1.0,2023-11-25,D66,58.0,-5.0
260923_rob.png,Instagram,Rob Jetten,happy,0.16828817315399647,8.239682713906404e-07,0.00589092742302455,79.5021653175354,0.022980458743404597,0.0014735649529029615,20.29920220375061,0,5,16,24,12,15,4,14,1.0,2023-09-26,D66,58.0,-5.0
261023_rob.png,Instagram,Rob Jetten,happy,2.619463202603711e-06,2.6667072039078264e-15,0.002161676040184467,51.60667607824064,0.03135660268070416,0.00527599945214015,48.3545272561626,22,17,48,77,66,48,49,46,1.0,2023-10-26,D66,58.0,-5.0
271023_rob.png,Instagram,Rob Jetten,angry,92.2395646572113,0.004308643474359997,0.2187082078307867,3.129202499985695,1.516464538872242,0.23863085079938173,2.6531217619776726,3,12,42,58,34,35,14,34,1.0,2023-10-27,D66,58.0,-5.0
280923_rob.png,Instagram,Rob Jetten,fear,2.002394251810819,0.0821409844924193,53.614014817954875,0.6226268873514995,33.873457774336075,0.07327362837179045,9.732099292528545,13,57,60,85,40,88,20,87,1.0,2023-09-28,D66,58.0,-5.0
281023_rob.png,Instagram,Rob Jetten,happy,9.629769692764967e-05,2.6568662840073006e-16,1.1226034208125513e-10,75.87417960166931,0.002315598976565525,3.709038631782846e-09,24.123413860797882,5,7,43,60,36,32,17,31,1.0,2023-10-28,D66,58.0,-5.0
291123_rob.png,Instagram,Rob Jetten,neutral,0.00012827633781853365,3.2150448969758827e-09,0.4802316892892122,11.745249480009079,2.7541764080524445,0.05332374130375683,84.96689200401306,17,18,92,175,39,85,28,88,1.0,2023-11-29,D66,58.0,-5.0
311023_rob.png,Instagram,Rob Jetten,neutral,0.012717669596895576,6.315703515724636e-07,0.5799484439194202,0.08119185804389417,1.6808368265628815,0.07246224558912218,97.57283926010132,4,14,50,70,42,43,19,40,1.0,2023-10-31,D66,58.0,-5.0
311023_rob2.png,Instagram,Rob Jetten,happy,7.906354734312365e-05,1.062367918741328e-14,1.73892293152075e-06,99.95991588116695,5.210995901975907e-07,0.00010038366948948503,0.03989465874012903,8,18,52,77,52,51,29,46,1.0,2023-10-31,D66,58.0,-5.0
311223_rob.png,Instagram,Rob Jetten,happy,1.868001727947107e-14,8.126474039257202e-27,2.9029543773982046e-16,99.99994039535522,1.2642620240629898e-10,1.4846276985558404e-09,6.122085096649243e-05,6,16,37,54,34,35,16,35,1.0,2023-12-31,D66,58.0,-5.0
021023_steph.png,Instagram,Stephan van Baarle,happy,0.3892845939844847,7.368691967712948e-05,0.739037524908781,58.40706825256348,0.0819414563011378,8.467457443475723,31.9151371717453,7,13,42,60,42,37,22,37,1.0,2023-10-02,Denk,32.0,-68.0
021123_steph.png,Instagram,Stephan van Baarle,neutral,16.553305089473724,1.0388568477681659e-09,0.00033723727028700523,0.1537345233373344,0.22488748654723167,0.002379222132731229,83.06535482406616,9,22,72,97,63,60,28,60,0.99,2023-11-02,Denk,32.0,-68.0
031023_steph.png,Instagram,Stephan van Baarle,happy,2.002281643178267,0.0005372685605644939,2.114424974986914,89.98744607121395,2.528959397499633,0.3709439444534249,2.9954014500497044,3,105,11,14,11,109,5,109,1.0,2023-10-03,Denk,32.0,-68.0
041023_steph.png,Instagram,Stephan van Baarle,neutral,0.0007036957029096782,1.847710207876071e-17,0.012026926582263222,2.238140072920491e-06,0.022324928680815852,6.943034208114905e-09,99.96494055212253,7,13,46,65,50,40,32,41,1.0,2023-10-04,Denk,32.0,-68.0
051123_steph.png,Instagram,Stephan van Baarle,neutral,0.6937833968549967,3.9423955907561675e-12,6.770437955856323,0.0003501327455524006,11.137008666992188,3.1322888727203235e-09,81.3984215259552,18,11,40,58,56,35,43,37,1.0,2023-11-05,Denk,32.0,-68.0
051223_steph.png,Instagram,Stephan van Baarle,neutral,0.000494479400003911,7.857636131080486e-14,0.2245832234621048,0.00958806776907295,3.9663340896368027,2.0716259996333974e-05,95.79898118972778,74,43,119,172,182,112,141,117,1.0,2023-12-05,Denk,32.0,-68.0
071023_steph.png,Instagram,Stephan van Baarle,neutral,23.08126389980316,1.6448478845632053e-05,0.03579026961233467,0.01104677576222457,10.502027720212936,4.724450661797164e-05,66.36980772018433,6,12,51,72,41,43,18,39,1.0,2023-10-07,Denk,32.0,-68.0
091023_steph.png,Instagram,Stephan van Baarle,neutral,0.04523325521512268,7.108913942717373e-07,0.06195839221526477,0.004692221577880567,2.8086118777260927,0.007730922322200558,97.07176720240507,1,16,62,85,48,52,18,50,1.0,2023-10-09,Denk,32.0,-68.0
091123_steph.png,Instagram,Stephan van Baarle,neutral,5.507801100611687,1.7298043553104492e-08,0.0006082144864194561,0.11953331995755434,0.20020364318042994,0.0005870808308827691,94.17126774787903,8,16,64,89,56,52,24,51,0.96,2023-11-09,Denk,32.0,-68.0
101023_steph.png,Instagram,Stephan van Baarle,sad,8.205369113056804e-05,3.9175512038527806e-15,1.9589362666010857,6.993906009888917e-08,97.97165989875793,3.2081336285433304e-11,0.06932385731488466,15,15,29,42,40,28,33,32,1.0,2023-10-10,Denk,32.0,-68.0
101123_steph.png,Instagram,Stephan van Baarle,fear,5.457245653003972,0.0010989964320764008,82.43764252213924,7.644598764825014,4.455547993713856,7.958826888007608e-05,0.0037883593026455577,3,2,49,74,28,29,13,28,0.87,2023-11-10,Denk,32.0,-68.0
101223_steph.png,Instagram,Stephan van Baarle,neutral,0.05653246189467609,7.985728370891662e-12,11.963215470314026,0.010474470036569983,0.38950180169194937,4.4636262686026384e-06,87.58026957511902,0,0,42,51,17,13,3,17,1.0,2023-12-10,Denk,32.0,-68.0
111023_steph.png,Instagram,Stephan van Baarle,angry,81.06533288955688,0.0019959608835051768,12.035968154668808,0.02358709170948714,4.14075143635273,0.04512702580541372,2.687242813408375,9,20,61,86,40,57,16,51,1.0,2023-10-11,Denk,32.0,-68.0
121023_steph.png,Instagram,Stephan van Baarle,neutral,0.19144362350480276,1.6248842848403044e-12,2.7592048021192644e-06,0.0018564174358067739,0.09917146508214295,2.8665423819572217e-10,99.70752004295349,3,17,48,64,33,44,12,44,1.0,2023-10-12,Denk,32.0,-68.0
